mRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mgi_symbol	foldChange	absFoldChange	regulation	val.sig.up	val.sig.down	val.nsig.up	val.nsig.down	pred.sig.up	pred.sig.down	pred.nsig.up	pred.nsig.down	val.sig.up.freq	val.sig.down.freq	val.nsig.up.freq	val.nsig.down.freq	pred.sig.up.freq	pred.sig.down.freq	pred.nsig.up.freq	pred.nsig.down.freq
ENSMUSG00000015755	3492.76873383966	-0.946989864469447	0.243108216058333	-3.89534290458625	9.80599017512905e-05	0.00782447342172234	Tab2	0.518713612448101	1.92784607151611	Down			mmu-miR-34b-5p,mmu-miR-26a-5p,mmu-miR-155-5p		0	0	3	0				mmu-miR-125a-3p	0	0	0	1
ENSMUSG00000095129	8.43570317237156	0.946504475552849	0.334031988294069	2.83357435432076	0.0046030598066566	0.0906404600136001	Gm23217	1.92719756459563	1.92719756459563	Up					0	0	0	0					0	0	0	0
ENSMUSG00000084552	4.43645399641314	-0.945885436865135	0.336342086154709	-2.81227201650302	0.00491928824382866	0.0939011551198071	Gm24840	0.519110855767952	1.92637081056731	Down					0	0	0	0					0	0	0	0
ENSMUSG00000105879	43.2734146324677	-0.944793040156472	0.297995581278875	-3.17049345531168	0.00152180260900626	0.0454494735892915	Gm6204	0.519504071049512	1.92491273067366	Down					0	0	0	0					0	0	0	0
ENSMUSG00000103932	14.6159867749002	-0.944650074203262	0.333175484484335	-2.83529286575609	0.00457836936185696	0.090615904889312	Gm36963	0.519555554608231	1.92472198811164	Down					0	0	0	0					0	0	0	0
ENSMUSG00000096956	40.609474414494	-0.943924075335755	0.336196668945243	-2.80765445504606	0.00499037422182286	0.0951555317172984	Snhg18	0.519817073263748	1.92375366534491	Down					0	0	0	0					0	0	0	0
ENSMUSG00000061167	498.334659321914	-0.942695602324514	0.210906920580924	-4.46972341982874	7.83208092693065e-06	0.00152609311386377	Rpl15-ps3	0.520259892559827	1.92211626208531	Down					0	0	0	0					0	0	0	0
ENSMUSG00000081378	94.7857784286201	-0.942519027486849	0.307314583479756	-3.06695184073143	0.00216253695643688	0.0568592025590937	Rps13-ps4	0.520323572288025	1.92188102415328	Down					0	0	0	0					0	0	0	0
ENSMUSG00000106528	6.03414146883646	-0.941821490580449	0.32166827518431	-2.92792781644631	0.00341229255366086	0.0758410919643017	Gm42841	0.520575207345989	1.92095202746636	Down					0	0	0	0					0	0	0	0
ENSMUSG00000026840	13.3922735913948	0.940963245854525	0.323311142952697	2.910395346294	0.00360971832785898	0.0786501235666592	Lamc3	1.91980961232309	1.91980961232309	Up					0	0	0	0					0	0	0	0
ENSMUSG00000027792	185.405903284676	-0.94074433389342	0.312643923715785	-3.00899605760009	0.00262112517117205	0.0633432623221578	Bche	0.520964028569066	1.9195183259518	Down	mmu-miR-9-5p		NA		1	0	0	0					0	0	0	0
ENSMUSG00000021815	4798.737952878	0.939070699999266	0.336597421655041	2.7898927311501	0.00527255071310113	0.0977989144836371	Mss51	1.91729283258756	1.91729283258756	Up					0	0	0	0			mmu-miR-140-3p		0	0	1	0
ENSMUSG00000097415	217.020894835934	0.933831914024093	0.321661201053901	2.90315372498908	0.00369425253082734	0.0800585734974667	AU020206	1.91034328891092	1.91034328891092	Up					0	0	0	0					0	0	0	0
ENSMUSG00000038522	114.91373105557	-0.933489154258427	0.289547226797741	-3.22396164723243	0.00126430331212963	0.0407692347865458	Mfsd4b1	0.523590507002792	1.90988947779886	Down					0	0	0	0					0	0	0	0
ENSMUSG00000018893	37915.2301114762	0.933396229846903	0.301153643540664	3.0994020821829	0.00193911662758955	0.0531726191039028	Mb	1.90976646521805	1.90976646521805	Up					0	0	0	0					0	0	0	0
ENSMUSG00000031683	899.651860957609	-0.932903164494083	0.206636380709974	-4.51470917797126	6.34037133311129e-06	0.00138658441721893	Lsm6	0.523803220701057	1.90911388185357	Down			mmu-miR-27b-3p,mmu-miR-27a-3p	mmu-miR-673-5p,mmu-miR-337-3p,mmu-miR-425-5p,mmu-miR-3058-5p	0	0	2	4					0	0	0	0
ENSMUSG00000044320	92.9639109141206	0.932608473833394	0.306834721788258	3.03944895283713	0.00237011364812786	0.0591326664266716	1700001O22Rik	1.90872395843949	1.90872395843949	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024298	143.810111998806	0.925660037159538	0.325447464172909	2.84426870405031	0.00445134911210773	0.0891718143137844	Zfp871	1.89955309417674	1.89955309417674	Up				mmu-miR-409-5p,mmu-miR-329-3p,mmu-miR-331-5p,mmu-miR-129-5p	0	0	0	4					0	0	0	0
ENSMUSG00000022383	345.436968160222	0.924851581983573	0.317661606261076	2.91143645865553	0.0035977107458041	0.0785818102973784	Ppara	1.89848892380095	1.89848892380095	Up	mmu-miR-467e-5p		mmu-miR-27a-5p,mmu-miR-10a-5p,mmu-miR-10b-5p	mmu-miR-129-5p,mmu-miR-22-3p	1	0	3	2			mmu-miR-21a-5p		0	0	1	0
ENSMUSG00000095677	46.0457572729293	-0.922991440793956	0.2616531722964	-3.52753774278109	0.000419443957856285	0.0204121710699622	Dynlt1f	0.527414287562716	1.89604268140174	Down					0	0	0	0				mmu-miR-485-5p	0	0	0	1
ENSMUSG00000029330	40.4115653740319	0.922739804915839	0.330945410474439	2.78819338691844	0.00530028935845371	0.0981079683340116	Cds1	1.89571200115065	1.89571200115065	Up			mmu-miR-17-5p		0	0	1	0			mmu-miR-27b-3p,mmu-miR-27a-3p		0	0	2	0
ENSMUSG00000084803	35.071625112833	-0.921899028031003	0.329850483083174	-2.79489973582528	0.00519158137576868	0.0972131844507045	5830444B04Rik	0.527813798388348	1.89460753594061	Down					0	0	0	0					0	0	0	0
ENSMUSG00000019927	5360.43342259385	-0.921821392729309	0.263324111378032	-3.50071016248841	0.000464020204293483	0.0216877411579281	Ube2d1	0.527842202233149	1.89450558475485	Down					0	0	0	0			mmu-miR-340-5p,mmu-miR-431-5p	mmu-miR-101a-3p,mmu-miR-615-5p	0	0	2	2
ENSMUSG00000028333	2800.63991563526	-0.921814526242641	0.255613124268607	-3.60628793564593	0.000310608473227612	0.0168260504426725	Anp32b	0.527844714496633	1.89449656790374	Down					0	0	0	0					0	0	0	0
ENSMUSG00000026365	289.186948298673	0.919399709766788	0.301284596921171	3.05159878454505	0.0022762613429165	0.0581479529422173	Cfh	1.89132816794627	1.89132816794627	Up					0	0	0	0				mmu-miR-148a-5p	0	0	0	1
ENSMUSG00000037958	748.746777761302	-0.919363306850009	0.32499496743068	-2.82885397924233	0.00467150079383955	0.0914375304553301	Nsrp1	0.528742314446344	1.89128044546069	Down					0	0	0	0					0	0	0	0
ENSMUSG00000025019	143.468646390758	0.919007683662716	0.29463556790764	3.11913354585485	0.00181383730085803	0.0508391043471506	Lcor	1.89081430377987	1.89081430377987	Up			mmu-miR-15a-5p,mmu-miR-155-5p	mmu-let-7b-5p,mmu-miR-136-5p	0	0	2	2	mmu-miR-146a-5p,mmu-miR-384-5p,mmu-miR-146b-5p	mmu-miR-205-5p	mmu-miR-384-3p,mmu-miR-21a-5p,mmu-miR-301a-3p,mmu-miR-199a-5p,mmu-miR-30b-5p,mmu-miR-221-3p,mmu-miR-30d-5p,mmu-miR-30a-5p,mmu-miR-144-3p,mmu-miR-30e-5p	mmu-miR-433-3p,mmu-let-7b-5p,mmu-let-7c-5p,mmu-let-7e-5p,mmu-miR-125a-5p,mmu-let-7b-3p,mmu-miR-101a-3p,mmu-miR-222-3p,mmu-miR-351-5p,mmu-let-7a-5p	3	1	19	13
ENSMUSG00000062006	1666.84366586994	-0.917693499221086	0.214890267055717	-4.27052147030533	1.95016444873176e-05	0.00284554321855657	Rpl34	0.529354646966729	1.88909270133006	Down					0	0	0	0					0	0	0	0
ENSMUSG00000063049	398.286826373415	-0.916412414186402	0.239179498676442	-3.83148396604891	0.000127372676528739	0.00928510120176988	Ing2	0.52982491232248	1.88741596844987	Down					0	0	0	0			mmu-miR-152-3p,mmu-miR-32-5p,mmu-miR-148b-3p	mmu-miR-148a-3p	0	0	3	1
ENSMUSG00000021140	2201.10208778036	0.916152488796654	0.255206278988386	3.58985089406184	0.000330867167867598	0.0174840165616077	Pcnx	1.88707594985533	1.88707594985533	Up	mmu-miR-9-5p	mmu-miR-181a-5p	mmu-miR-15a-5p,mmu-miR-26a-5p,mmu-miR-324-3p	NA	1	1	3	0		mmu-miR-539-5p	mmu-miR-185-5p,mmu-miR-182-5p	NA	0	1	2	0
ENSMUSG00000021520	5720.89775854636	-0.915587995974106	0.277561606870581	-3.29868387165311	0.000971392387962256	0.034483456433594	Uqcrb	0.530127763667259	1.88633772561224	Down					0	0	0	0					0	0	0	0
ENSMUSG00000082926	92.3252509061893	-0.915232441780229	0.245208724086461	-3.73246280363791	0.000189616704205112	0.0124402603640347	Gm8172	0.530258430490762	1.88587289234512	Down					0	0	0	0					0	0	0	0
ENSMUSG00000058298	65.3197910351815	0.912162930135906	0.29294027118357	3.11381882200929	0.00184682858239064	0.0516697998823694	Mcm9	1.88186473060065	1.88186473060065	Up					0	0	0	0					0	0	0	0
ENSMUSG00000109168	3.7452259828961	-0.908981289854868	0.325853064144388	-2.78954347795266	0.00527824089538621	0.0978020493942169	Gm44709	0.532561008374048	1.8777191425506	Down					0	0	0	0					0	0	0	0
ENSMUSG00000060019	74.3294719844852	-0.908729459206706	0.283033338028734	-3.21067993451164	0.00132421335952639	0.0417386395919049	Gm10073	0.532653978049613	1.87739140456932	Down					0	0	0	0					0	0	0	0
ENSMUSG00000001105	218.694738634586	-0.908025980102201	0.258685034941343	-3.51016045558297	0.000447836362343055	0.0212460908636832	Ift20	0.532913771217935	1.87647618434512	Down					0	0	0	0		mmu-miR-30a-3p,mmu-miR-30e-3p		NA	0	2	0	0
ENSMUSG00000030353	242.326342450257	0.907995856885772	0.293900259659828	3.08946939324491	0.00200514365346616	0.0540625794178075	Tead4	1.87643700426443	1.87643700426443	Up				mmu-miR-1981-5p	0	0	0	1					0	0	0	0
ENSMUSG00000028044	37.2871360215454	-0.907924091612942	0.260777846485573	-3.48159977486113	0.000498428053104395	0.0225560050431383	Cks1b	0.532951408899439	1.8763436652978	Down					0	0	0	0					0	0	0	0
ENSMUSG00000031617	328.315327329724	-0.907547768913537	0.321809187967825	-2.82014250321614	0.00480023271004229	0.0924819587318999	Tmem184c	0.533090445818123	1.87585429047658	Down					0	0	0	0			mmu-miR-335-5p		0	0	1	0
ENSMUSG00000063684	189.369379089326	0.907266629624681	0.258553241700632	3.50901278072223	0.000449773290836694	0.0212460908636832	Gm13910	1.87548877666773	1.87548877666773	Up					0	0	0	0					0	0	0	0
ENSMUSG00000095526	52.8487840513281	-0.906929134215738	0.275906028740943	-3.28709429929595	0.00101226930416651	0.0353675314674666	Gm10243	0.533319086629253	1.87505008740699	Down					0	0	0	0					0	0	0	0
ENSMUSG00000059912	8.48705264005816	-0.905826376175432	0.325383900963366	-2.78386967976457	0.00537146114708525	0.0987845585464177	Rpl21-ps6	0.533726897513657	1.8736173961973	Down					0	0	0	0					0	0	0	0
ENSMUSG00000020340	437.877315677593	0.905252964125549	0.325957874180535	2.7772084549311	0.00548280030232725	0.0998835939636261	Cyfip2	1.87287285817386	1.87287285817386	Up					0	0	0	0				mmu-miR-1982-5p	0	0	0	1
ENSMUSG00000081228	9.0993550786416	-0.903774153759786	0.324874241582478	-2.78192001113249	0.00540383569513321	0.0990620481676083	Gm16089	0.534486660102369	1.87095408481939	Down					0	0	0	0					0	0	0	0
ENSMUSG00000029442	41.1160914401538	-0.903491726571427	0.271192097476737	-3.33155624731627	0.000863618455713136	0.0326186296897708	Wdr66	0.534591303382426	1.87058785594318	Down					0	0	0	0					0	0	0	0
ENSMUSG00000018189	547.481598607476	-0.903458878000936	0.258291303639446	-3.49782925429845	0.000469061328717252	0.0217511842327157	Uchl5	0.53460347557373	1.8705452652114	Down					0	0	0	0			mmu-miR-467d-5p		0	0	1	0
ENSMUSG00000031210	4.11542353261788	0.903274294384655	0.318520709721357	2.83584164801982	0.00457051012382579	0.0905615395228747	Gpr165	1.87030595620087	1.87030595620087	Up			mmu-miR-345-3p,mmu-miR-34b-5p		0	0	2	0			mmu-miR-185-5p		0	0	1	0
ENSMUSG00000030727	24359.6745573419	-0.902914959897283	0.305595974915538	-2.95460357469314	0.00313071045959764	0.0714657281975678	Rabep2	0.534805067262644	1.86984017395052	Down					0	0	0	0					0	0	0	0
ENSMUSG00000061132	65.2908135238599	-0.902642051705902	0.307994891561626	-2.93070462022678	0.00338194183624208	0.0753556197323172	Blnk	0.534906243523039	1.86948649807063	Down					0	0	0	0			mmu-miR-182-5p		0	0	1	0
ENSMUSG00000070639	82.7160723393741	0.902638102108665	0.305284244840236	2.95671367705543	0.00310936705306611	0.0712539818603015	Lrrc8b	1.86948138007383	1.86948138007383	Up					0	0	0	0					0	0	0	0
ENSMUSG00000020083	35.9230094634979	0.901639034822312	0.281895214729672	3.19849003356425	0.00138149308176078	0.0431883466687815	Fam241b	1.86818721111864	1.86818721111864	Up					0	0	0	0				mmu-miR-671-5p	0	0	0	1
ENSMUSG00000097703	3.87156618435841	-0.901121177655365	0.321386310557736	-2.80385675448202	0.00504953338946613	0.0959736421255397	Gm26623	0.535470433429907	1.86751674335143	Down					0	0	0	0					0	0	0	0
ENSMUSG00000045667	6872.52151400011	0.900799909983869	0.281508536361517	3.19990264461128	0.00137474015581467	0.0431011453453117	Smtnl2	1.86710092022813	1.86710092022813	Up			mmu-miR-340-5p,mmu-miR-10a-5p,mmu-miR-10b-5p,mmu-miR-339-5p	mmu-miR-1199-5p	0	0	4	1			mmu-miR-29c-3p		0	0	1	0
ENSMUSG00000031671	192.913079694949	-0.899832255063938	0.234764870408361	-3.83290844792378	0.000126637092611508	0.00926962586165397	Setd6	0.535949043474886	1.86584902459455	Down					0	0	0	0				mmu-miR-148a-5p	0	0	0	1
ENSMUSG00000107083	4.29705542378388	-0.897733323620044	0.314668547972983	-2.85294901382111	0.00433155706932922	0.087590413157646	Gm43313	0.536729346290284	1.86313643349615	Down					0	0	0	0					0	0	0	0
ENSMUSG00000007721	1388.77263447629	-0.897008427905298	0.231698011439207	-3.87145501307272	0.000108187626074512	0.00840541933457857	Ccdc124	0.536999098770951	1.86220051819218	Down					0	0	0	0					0	0	0	0
ENSMUSG00000027601	709.717531754825	0.896955920252583	0.220376168608418	4.07011305222556	4.69903292261683e-05	0.00469644041617935	Mtfr1	1.86213274364803	1.86213274364803	Up				mmu-miR-136-5p	0	0	0	1					0	0	0	0
ENSMUSG00000074656	6317.65614813382	-0.895215858550937	0.280098228958709	-3.19607825397178	0.00139309323268423	0.0431883466687815	Eif2s2	0.537666742573326	1.85988814412047	Down					0	0	0	0					0	0	0	0
ENSMUSG00000023800	133.05986596929	0.893691774121893	0.258854890247868	3.45248170998868	0.000555455131493152	0.0243547826714596	Tiam2	1.85792436817596	1.85792436817596	Up					0	0	0	0			mmu-miR-15b-3p		0	0	1	0
ENSMUSG00000030417	1326.35204917917	-0.891893298731942	0.222568682088045	-4.00727222879957	6.14240504979909e-05	0.00557982374626365	Pdcd5	0.538906428396627	1.85560970756136	Down					0	0	0	0					0	0	0	0
ENSMUSG00000057098	451.621117880061	-0.891602510072525	0.251088184134156	-3.55095367449128	0.000383837971680295	0.019261489604376	Ebf1	0.539015060967927	1.85523572978511	Down					0	0	0	0				mmu-miR-139-5p,mmu-miR-17-3p	0	0	0	2
ENSMUSG00000021483	45.0627185355769	-0.888701508718469	0.310206501009029	-2.86487067752524	0.00417179576117926	0.0852355133950744	Cdk20	0.540100014180712	1.85150893120586	Down					0	0	0	0					0	0	0	0
ENSMUSG00000042747	307.344852847065	-0.887590614135163	0.238541179933169	-3.72091147693591	0.000198505017981303	0.0126486254982763	Krtcap2	0.540516058614415	1.85008379318729	Down					0	0	0	0			mmu-miR-505-5p		0	0	1	0
ENSMUSG00000040462	402.735446858478	-0.886544174180759	0.273051869683897	-3.24679766964087	0.00116711328710668	0.0384279642524308	Os9	0.54090825707976	1.84874234569606	Down					0	0	0	0					0	0	0	0
ENSMUSG00000106926	40.9120167710472	-0.884478713818393	0.288730657636603	-3.06333494703427	0.00218884913913937	0.0569642787186707	Rpl7-ps7	0.541683212744072	1.84609745414515	Down					0	0	0	0					0	0	0	0
ENSMUSG00000019996	116.373788975386	0.883847009753704	0.288499680227596	3.06359788356244	0.00218692648211164	0.0569642787186707	Map7	1.8452892916755	1.8452892916755	Up					0	0	0	0	mmu-miR-9-5p		mmu-miR-20b-5p,mmu-miR-106b-5p,mmu-miR-301a-3p,mmu-miR-20a-5p,mmu-miR-106a-5p,mmu-miR-17-5p,mmu-miR-93-5p,mmu-miR-374b-5p	mmu-miR-129-5p	1	0	8	1
ENSMUSG00000055322	11656.6514266286	0.883678453122739	0.254114946553714	3.47747531228334	0.000506159660377487	0.0226990182884223	Tns1	1.84507371071889	1.84507371071889	Up			mmu-miR-21a-5p	mmu-miR-329-3p,mmu-miR-1199-5p	0	0	1	2			mmu-miR-340-5p,mmu-miR-466c-5p		0	0	2	0
ENSMUSG00000041841	2307.34597953296	-0.882774380652527	0.230939662520591	-3.82253256550862	0.000132088027529455	0.00947290412816504	Rpl37	0.54232351036172	1.84391784773081	Down					0	0	0	0					0	0	0	0
ENSMUSG00000100153	539.159818892332	-0.882569993286443	0.215743088173525	-4.09083786070856	4.2981755593465e-05	0.00435073610618651	Gm5601	0.542400347061609	1.84365663742176	Down					0	0	0	0					0	0	0	0
ENSMUSG00000061104	192.876441696263	-0.880724302584905	0.245294848579007	-3.59047206937667	0.0003300796014258	0.0174840165616077	Sap18b	0.543094703037921	1.84129949050557	Down					0	0	0	0					0	0	0	0
ENSMUSG00000102145	141.802889001771	-0.879489099287846	0.280039900870288	-3.14058495433913	0.00168610797147949	0.0484865529330969	Gm38056	0.543559887714248	1.83972368565523	Down					0	0	0	0					0	0	0	0
ENSMUSG00000099647	121.14310287426	-0.878988073685284	0.265503413330131	-3.31064698061842	0.00093080554468116	0.0338568571221398	Gm5776	0.543748690411496	1.8390848890932	Down					0	0	0	0					0	0	0	0
ENSMUSG00000085192	3.47488662208662	-0.876837341615081	0.303458347988534	-2.88948169469443	0.0038587747274919	0.0820109892381176	Gm12195	0.544559901267072	1.83634527197691	Down					0	0	0	0					0	0	0	0
ENSMUSG00000028597	106.569817214469	-0.876815504037248	0.252273930430524	-3.47564848472808	0.000509619786489612	0.0227407745016535	Gpx7	0.544568144145083	1.83631747606151	Down				mmu-miR-122-5p	0	0	0	1			mmu-miR-324-3p		0	0	1	0
ENSMUSG00000067288	1589.17589971934	-0.874843899093682	0.248443533124086	-3.52129873574426	0.000429438523693357	0.0207055075435983	Rps28	0.54531286648526	1.83380965581348	Down					0	0	0	0					0	0	0	0
ENSMUSG00000087579	356.390613953762	0.874245581611712	0.30350828433826	2.88046694843217	0.00397086583657888	0.0828225832372536	Hectd2os	1.83304929214727	1.83304929214727	Up					0	0	0	0					0	0	0	0
ENSMUSG00000079641	1634.20993109855	-0.871141804071475	0.223822332975565	-3.89211296518198	9.93749519559033e-05	0.00789384708047925	Rpl39	0.546713988986118	1.82910995537996	Down					0	0	0	0					0	0	0	0
ENSMUSG00000054863	112.575124290145	0.870713882156501	0.259498694656977	3.35536902529498	0.000792591779540849	0.0307894096113741	Fam19a5	1.82856749828249	1.82856749828249	Up			mmu-miR-324-3p		0	0	1	0			mmu-miR-130b-5p		0	0	1	0
ENSMUSG00000040687	145.266339368259	0.870100191648488	0.245149653327368	3.54926135867944	0.000386313444745197	0.0192742658296745	Madd	1.82778983159278	1.82778983159278	Up			mmu-miR-505-5p	mmu-miR-329-3p,mmu-miR-125a-5p,mmu-miR-351-5p,mmu-miR-125b-5p	0	0	1	4					0	0	0	0
ENSMUSG00000081094	173.602072784165	-0.869922924851224	0.287988553870153	-3.02068576393301	0.00252202949802419	0.0617061195138128	Rpl19-ps11	0.547176082415488	1.8275652612328	Down					0	0	0	0					0	0	0	0
ENSMUSG00000072674	233.976015949733	-0.869561365945325	0.293204877784234	-2.96571248240019	0.00301982659970291	0.0697720482481257	Plac9b	0.547313229333162	1.82710730602727	Down					0	0	0	0					0	0	0	0
ENSMUSG00000039474	1795.71766712524	0.868074712021475	0.218077884256081	3.98057196392334	6.87496472711212e-05	0.00591180219301282	Wfs1	1.82522549654648	1.82522549654648	Up			mmu-miR-17-5p	mmu-miR-329-3p	0	0	1	1			mmu-miR-93-5p		0	0	1	0
ENSMUSG00000019797	931.086189344792	-0.866254203850395	0.290296649821766	-2.98403100546373	0.00284477943160336	0.0673695492666068	1700021F05Rik	0.548569301988255	1.82292373338348	Down					0	0	0	0			mmu-let-7g-5p,mmu-miR-98-5p,mmu-let-7f-5p	mmu-let-7b-5p,mmu-let-7c-5p,mmu-let-7e-5p,mmu-let-7d-5p,mmu-let-7a-5p,mmu-let-7i-5p	0	0	3	6
ENSMUSG00000038517	165.439617386978	0.866140364417074	0.311085730173536	2.7842497434193	0.00536517056756361	0.0987845585464177	Tbkbp1	1.82277989673633	1.82277989673633	Up					0	0	0	0			mmu-let-7g-5p,mmu-miR-185-3p,mmu-miR-98-5p,mmu-let-7f-5p	mmu-miR-296-5p,mmu-let-7b-5p,mmu-let-7c-5p,mmu-let-7e-5p,mmu-miR-139-3p,mmu-let-7a-5p,mmu-let-7i-5p	0	0	4	7
ENSMUSG00000098332	93.2865685751675	-0.865611618772221	0.273934775990271	-3.15991869102068	0.00157813172949865	0.0463629822346714	2310009A05Rik	0.548813692488551	1.82211197294583	Down					0	0	0	0					0	0	0	0
ENSMUSG00000036214	339.028995525487	-0.864770176734706	0.308190093078656	-2.80596357947821	0.00501663621580486	0.0955534343298573	Znrd1as	0.549133877693381	1.82104954842791	Down					0	0	0	0					0	0	0	0
ENSMUSG00000072381	54.8620179593401	-0.862755877142928	0.24653241864169	-3.49956359450177	0.000466020427103509	0.0217232455057279	Gm10355	0.549901117241337	1.81850876211464	Down					0	0	0	0					0	0	0	0
ENSMUSG00000087412	84.5977622932589	-0.858712427149279	0.244967955949128	-3.50540716161099	0.000455909472375981	0.0214127174708005	Gm15501	0.551444490181582	1.81341915243494	Down					0	0	0	0					0	0	0	0
ENSMUSG00000079435	783.082186094711	-0.85852439212965	0.258830627450206	-3.31693509607867	0.000910107561503437	0.0334808286451915	Rpl36a	0.551516367903633	1.8131828141404	Down					0	0	0	0					0	0	0	0
ENSMUSG00000091275	3.72516862413923	-0.857747812572235	0.296443883097782	-2.89345762040672	0.00381025706101734	0.081614139756785	Gm3248	0.551813320217154	1.81220706960548	Down					0	0	0	0					0	0	0	0
ENSMUSG00000040183	183.384516984893	0.856542282694968	0.260561886498965	3.28728922792156	0.00101156881243253	0.0353675314674666	Ankrd6	1.81069340442126	1.81069340442126	Up					0	0	0	0					0	0	0	0
ENSMUSG00000050310	701.309180822355	0.855730451631959	0.252825749043993	3.38466495152382	0.000712651849936555	0.0293564038315332	Rictor	1.80967478052945	1.80967478052945	Up	mmu-miR-9-5p		mmu-miR-340-5p,mmu-miR-34b-5p,mmu-miR-15a-5p,mmu-miR-212-3p,mmu-miR-194-5p,mmu-miR-155-5p,mmu-miR-132-3p,mmu-miR-212-5p	mmu-miR-329-3p,mmu-miR-149-5p	1	0	8	2	mmu-miR-135b-5p		mmu-miR-32-3p	mmu-let-7b-5p,mmu-miR-342-3p	1	0	1	2
ENSMUSG00000025981	454.816115600844	-0.855204263579525	0.229282184848532	-3.72992024715957	0.000191540388728596	0.0124824782298662	Coq10b	0.552787054916491	1.80901486586199	Down					0	0	0	0					0	0	0	0
ENSMUSG00000081051	277.559578265205	-0.854546114157143	0.280054473659288	-3.05135676995747	0.00227809708418083	0.0581479529422173	Gm15427	0.553039290814393	1.80818979159225	Down					0	0	0	0					0	0	0	0
ENSMUSG00000036599	106.732824864403	-0.85446846839	0.243325153903774	-3.51163229399584	0.000445363736916525	0.0212074549347831	Chst12	0.553069056159351	1.80809247753662	Down					0	0	0	0					0	0	0	0
ENSMUSG00000048416	3475.39367168474	-0.853844835930347	0.276853508577943	-3.08410335962914	0.00204166650404181	0.0546315414691793	Mlf1	0.553308182491786	1.80731106396542	Down					0	0	0	0		mmu-miR-181d-5p	mmu-miR-29a-3p,mmu-miR-499-5p,mmu-miR-29c-3p	mmu-miR-672-5p	0	1	3	1
ENSMUSG00000020077	182.827381712532	-0.853565083165066	0.295936428477141	-2.88428527558242	0.00392303192915915	0.0825943716237298	Srgn	0.553415484796355	1.80696064254143	Down					0	0	0	0					0	0	0	0
ENSMUSG00000032263	601.713339507076	-0.851543924741895	0.244245708463442	-3.48642328292679	0.000489525767661132	0.02234912228956	Bckdhb	0.554191341244329	1.80443093490904	Down				mmu-miR-425-5p	0	0	0	1			mmu-miR-21a-5p,mmu-miR-212-3p		0	0	2	0
ENSMUSG00000042734	213.334672494906	0.850363660994142	0.266464222339259	3.19128644562072	0.0014164077707802	0.0433337603654586	Ttc9	1.80295533996824	1.80295533996824	Up			mmu-miR-17-5p		0	0	1	0				mmu-miR-139-3p	0	0	0	1
ENSMUSG00000044408	406.092592985408	-0.85030194214652	0.229436663058439	-3.70604214170401	0.000210523285616575	0.0133186052907572	Sptssa	0.554668637093319	1.8028782107465	Down					0	0	0	0			mmu-miR-221-3p	mmu-miR-222-3p	0	0	1	1
ENSMUSG00000079283	149.47525217009	-0.849592454286035	0.198994634641614	-4.26942392600755	1.95978476156656e-05	0.00284554321855657	2310009B15Rik	0.55494147884745	1.80199181015787	Down					0	0	0	0			mmu-miR-376c-5p	mmu-miR-376b-5p	0	0	1	1
ENSMUSG00000048939	91.8662109319397	0.848458914762079	0.272718702928816	3.11111378006055	0.00186383108860392	0.0518652423224836	Atp13a5	1.80057652374306	1.80057652374306	Up					0	0	0	0					0	0	0	0
ENSMUSG00000047965	30.2152917286657	-0.848185721560305	0.300748237717769	-2.82025167627505	0.00479859976173584	0.0924819587318999	Rpl9-ps7	0.555482851097421	1.80023559327598	Down					0	0	0	0					0	0	0	0
ENSMUSG00000053617	2448.95148617949	0.847855103920518	0.286621844936902	2.95809659625618	0.00309545106220948	0.0711190922386235	Sh3pxd2a	1.79982308652131	1.79982308652131	Up					0	0	0	0			mmu-miR-32-5p,mmu-miR-350-5p,mmu-miR-338-3p,mmu-miR-211-5p,mmu-miR-204-5p	mmu-miR-296-5p,mmu-miR-671-5p,mmu-miR-1982-5p,mmu-miR-149-5p,mmu-miR-298-5p	0	0	5	5
ENSMUSG00000027641	77.006051938665	0.847823681650249	0.287299176038123	2.95101327244234	0.00316733306451458	0.0720810039499157	Rbl1	1.79978388633695	1.79978388633695	Up					0	0	0	0				mmu-miR-669f-3p	0	0	0	1
ENSMUSG00000073002	739.868726919569	-0.847573449450562	0.296002740993955	-2.86339730032388	0.00419124659630658	0.0854358368319617	Vamp5	0.555718645099248	1.79947174495361	Down					0	0	0	0			mmu-miR-466i-5p		0	0	1	0
ENSMUSG00000051989	541.068064308329	-0.8473618812327	0.259212689485018	-3.26898302284571	0.00107934777481634	0.0364335979138452	Smim11	0.555800146054987	1.79920787552486	Down					0	0	0	0					0	0	0	0
ENSMUSG00000018102	1037.03398649401	-0.846385827577517	0.21892980575794	-3.86601460978468	0.000110628313722519	0.00852030412730742	Hist1h2bc	0.556176299227256	1.79799103519763	Down					0	0	0	0				mmu-miR-139-5p	0	0	0	1
ENSMUSG00000049313	2303.4043767257	0.846227724876368	0.251114397079928	3.36988932023287	0.000751983810967895	0.0301371973472518	Sorl1	1.79779400695838	1.79779400695838	Up					0	0	0	0			mmu-miR-32-5p,mmu-miR-350-5p		0	0	2	0
