baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mgi_symbol	foldChange	absFoldChange	regulation	val.sig.up	val.sig.down	val.nsig.up	val.nsig.down	pred.sig.up	pred.sig.down	pred.nsig.up	pred.nsig.down	val.sig.up.freq	val.sig.down.freq	val.nsig.up.freq	val.nsig.down.freq	pred.sig.up.freq	pred.sig.down.freq	pred.nsig.up.freq	pred.nsig.down.freq
ENSMUSG00000051339	1374.39391678147	0.793048527941583	0.271688577666594	2.91896160947473	0.0035119947233967	0.0932657632715992	2900026A02Rik	1.73273199573628	1.73273199573628	Up					0	0	0	0					0	0	0	0
ENSMUSG00000045438	574.653695051477	0.792614491573338	0.24807135917742	3.19510682007615	0.00139779094853369	0.0606731188040426	Cox19	1.73221077984362	1.73221077984362	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028439	926.481803038862	0.791629678165932	0.266830486579148	2.96678872161453	0.00300927670645754	0.0855799094010769	Fam219a	1.73102874050627	1.73102874050627	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029627	249.741715810849	0.790628230475626	0.26135001605827	3.02517000917019	0.00248493404372344	0.0763744221098852	Zkscan14	1.72982756274036	1.72982756274036	Up					0	0	0	0					0	0	0	0
ENSMUSG00000050567	230.769805143078	0.790395676160959	0.249347583335746	3.16985496946523	0.00152515041780194	0.0634395284468012	Maml1	1.72954874675282	1.72954874675282	Up					0	0	0	0					0	0	0	0
ENSMUSG00000036002	833.476149037148	0.790355440827482	0.249849110450875	3.16333101767389	0.001559748720893	0.0637648098711419	Fam214b	1.72950051202667	1.72950051202667	Up				mmu-miR-501-3p	0	0	0	1					0	0	0	0
ENSMUSG00000030822	393.087060711163	0.786970628569226	0.239887070775244	3.28058792841969	0.00103590969640172	0.0530278601485637	Prr14	1.72544756081632	1.72544756081632	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024515	1477.73687171323	0.784706140999967	0.225729049320225	3.47631881391909	0.000508347587855961	0.0379418306103552	Smad4	1.72274138273478	1.72274138273478	Up					0	0	0	0					0	0	0	0
ENSMUSG00000027007	587.367241756171	0.783999295274172	0.238288410851235	3.29012767542283	0.00100141932880969	0.0521692352762489	Ssfa2	1.7218975355673	1.7218975355673	Up					0	0	0	0					0	0	0	0
ENSMUSG00000034066	296.284747999701	0.781065142417664	0.265066084138884	2.94668080586431	0.00321204576297918	0.0889604838646007	Farp2	1.71839909950373	1.71839909950373	Up					0	0	0	0					0	0	0	0
ENSMUSG00000035704	54.2668543130899	-0.780511258216975	0.22168884613957	-3.52075114201093	0.000430326273015373	0.0347184430593109	Alg8	0.582160452288962	1.71773949272603	Down					0	0	0	0					0	0	0	0
ENSMUSG00000034898	5578.81729119342	0.779917992907008	0.27061936069956	2.88197411630452	0.00395192195423729	0.0996031942455902	Filip1	1.71703326880463	1.71703326880463	Up					0	0	0	0					0	0	0	0
ENSMUSG00000068732	553.469989748817	0.778283086013835	0.221952693031904	3.50652688815072	0.000453995565531982	0.0358487455868206	Tmem167b	1.71508857540036	1.71508857540036	Up					0	0	0	0					0	0	0	0
ENSMUSG00000096980	209.575644391146	0.777870057498031	0.24936857706854	3.11935876862396	0.00181245126140135	0.0681347428561039	Gm26526	1.71459763374089	1.71459763374089	Up					0	0	0	0					0	0	0	0
ENSMUSG00000015671	1816.52973629503	0.777176395388292	0.246122775871146	3.15767767788859	0.00159031289411367	0.0641527035682538	Psma2	1.71377343632002	1.71377343632002	Up					0	0	0	0					0	0	0	0
ENSMUSG00000063550	793.494427805691	0.774756076759008	0.236157433317458	3.28067622465024	0.00103558548754217	0.0530278601485637	Nup98	1.71090075686593	1.71090075686593	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029578	1017.74795250305	0.773486887011965	0.254234862939423	3.04241077745606	0.00234691381183717	0.0747638101646412	Wipi2	1.70939627895248	1.70939627895248	Up					0	0	0	0					0	0	0	0
ENSMUSG00000031485	849.283465932555	0.773186525106989	0.26102186593966	2.96215231748334	0.00305496614948981	0.0865476574220921	Plpbp	1.70904042822568	1.70904042822568	Up					0	0	0	0					0	0	0	0
ENSMUSG00000020115	379.460809840277	0.772446237279598	0.255289301246924	3.0257681520796	0.00248002388192381	0.0763744221098852	Tbk1	1.70816369596777	1.70816369596777	Up					0	0	0	0				mmu-miR-539-5p	0	0	0	1
ENSMUSG00000018707	5861.11243508349	0.770636423955149	0.24767408698902	3.11149395289509	0.00186143286379219	0.0681347428561039	Dync1h1	1.70602220447119	1.70602220447119	Up					0	0	0	0					0	0	0	0
ENSMUSG00000037926	2143.99920176513	0.770615062557238	0.264651076318262	2.91181533541363	0.00359335002665749	0.0949168703660683	Ssh2	1.70599694428222	1.70599694428222	Up					0	0	0	0			mmu-miR-93-5p		0	0	1	0
ENSMUSG00000019132	3301.3108369722	0.769802243782873	0.247208161017665	3.11398394217197	0.0018457953509459	0.0681347428561039	BC005537	1.70503605112506	1.70503605112506	Up					0	0	0	0					0	0	0	0
ENSMUSG00000014077	989.119930232534	0.769660934974761	0.231095767841333	3.33048476899499	0.00086694906381337	0.0498831738461608	Chp1	1.70486905477024	1.70486905477024	Up				mmu-miR-541-5p	0	0	0	1					0	0	0	0
ENSMUSG00000037815	1724.78391630122	0.768735202037848	0.206391046449285	3.72465383195169	0.00019558341865515	0.0254687355257517	Ctnna1	1.70377544375585	1.70377544375585	Up					0	0	0	0					0	0	0	0
ENSMUSG00000023980	320.312816625578	0.768382671537442	0.263714187821239	2.91369485231602	0.00357178854024952	0.0946842872857216	Taf8	1.70335916767896	1.70335916767896	Up					0	0	0	0					0	0	0	0
ENSMUSG00000015522	1015.31929715591	0.767779197589718	0.25575616455587	3.00199683914949	0.00268214960665299	0.0801442433372325	Arnt	1.70264680789958	1.70264680789958	Up					0	0	0	0					0	0	0	0
ENSMUSG00000062713	676.193649692923	0.767421556070895	0.224600801799745	3.41682465031951	0.000633560728409772	0.0418009289477469	Sim2	1.70222477711542	1.70222477711542	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028954	1398.29614741945	0.767042760061308	0.259884421081571	2.9514764943165	0.00316258616493615	0.087823683174559	Nub1	1.70177789728783	1.70177789728783	Up					0	0	0	0					0	0	0	0
ENSMUSG00000003154	1067.86932798038	0.761702866894312	0.22223548895641	3.42745828072363	0.0006092599120896	0.0405581318160095	Foxj2	1.69549069517013	1.69549069517013	Up					0	0	0	0					0	0	0	0
ENSMUSG00000027433	521.001409282441	0.761402184281731	0.231423132848413	3.29008675541725	0.0010015649749903	0.0521692352762489	Xrn2	1.69513736239014	1.69513736239014	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028977	1529.5436137655	0.758574882203196	0.200695770759483	3.77972529930531	0.000157001475351435	0.0242388627976776	Casz1	1.69181859290797	1.69181859290797	Up					0	0	0	0					0	0	0	0
ENSMUSG00000020720	2880.64899012488	0.758120353658858	0.244978405682034	3.09464155237767	0.00197050881132879	0.0693665217417138	Psmd12	1.6912856606543	1.6912856606543	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029438	534.029623139257	0.757864486658653	0.20421652248812	3.71108310642563	0.000206374330438733	0.0265786428248257	Bcl7a	1.69098573183765	1.69098573183765	Up				mmu-miR-541-5p	0	0	0	1				mmu-miR-501-3p	0	0	0	1
ENSMUSG00000078671	1671.54204520756	0.757840977929328	0.242984492210998	3.11888619324417	0.00181536065150021	0.0681347428561039	Chd2	1.69095817743367	1.69095817743367	Up					0	0	0	0					0	0	0	0
ENSMUSG00000051306	263.267636339997	0.757560241459826	0.253282992736261	2.99096371720726	0.0027809853387975	0.0817385523064577	Usp42	1.69062916303306	1.69062916303306	Up					0	0	0	0					0	0	0	0
ENSMUSG00000064145	2013.93837090352	0.756082514916561	0.235891326555586	3.20521540981031	0.001349614358399	0.059323770703507	Arih2	1.6888983685966	1.6888983685966	Up					0	0	0	0					0	0	0	0
ENSMUSG00000043639	1928.9609704774	0.756035446627939	0.238514709137708	3.16976445335888	0.00152562557463847	0.0634395284468012	Rbm20	1.68884326876131	1.68884326876131	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028809	2037.10905803561	0.755703170878022	0.240958911520342	3.13623250582382	0.0017113347178819	0.0670310392795695	Srrm1	1.68845434592562	1.68845434592562	Up					0	0	0	0					0	0	0	0
ENSMUSG00000016534	2573.11154178565	0.754795851531433	0.245342035866858	3.07650439462827	0.00209443215427638	0.0712113557161572	Lamp2	1.68739280095606	1.68739280095606	Up					0	0	0	0			mmu-miR-93-5p		0	0	1	0
ENSMUSG00000027293	1002.27411141257	0.752013056604596	0.216913435998906	3.46688093866342	0.000526535059204915	0.0380313456147123	Ehd4	1.68414114887563	1.68414114887563	Up				mmu-miR-539-5p	0	0	0	1					0	0	0	0
ENSMUSG00000031986	329.882554667097	0.75017224010421	0.226250378913713	3.31567285635491	0.000914227821470736	0.0508303820589254	Sprtn	1.68199362794314	1.68199362794314	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028420	2494.32056123211	0.749248741264835	0.244171215540015	3.06853835988726	0.00215108709973885	0.0719209189090612	Tmem38b	1.68091729367326	1.68091729367326	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028960	1334.79531911883	0.74714964340557	0.231895235540153	3.22192752975384	0.00127331337174214	0.0590698031359751	Ube4b	1.67847336467389	1.67847336467389	Up					0	0	0	0					0	0	0	0
ENSMUSG00000026917	641.941435758269	0.745914172960323	0.247203107122248	3.01741422931003	0.00254941175594562	0.0774934013340106	Wdr5	1.67703659771469	1.67703659771469	Up					0	0	0	0					0	0	0	0
ENSMUSG00000021264	1257.94164595477	0.741331909517892	0.24080468025958	3.07856105088473	0.00208002905980908	0.0712113557161572	Yy1	1.67171847274648	1.67171847274648	Up					0	0	0	0					0	0	0	0
ENSMUSG00000056537	783.656277893917	0.740115732465626	0.248351637405859	2.98011215144968	0.0028814286754005	0.0838721738947459	Rlim	1.67030982512241	1.67030982512241	Up					0	0	0	0					0	0	0	0
ENSMUSG00000058638	540.158877598284	0.737678888167052	0.239243877340776	3.08337624505355	0.0020466621529549	0.0709876160294754	Zfp110	1.66749089995031	1.66749089995031	Up					0	0	0	0					0	0	0	0
ENSMUSG00000035139	385.332866607647	0.736919708253218	0.204734917167845	3.59938460154835	0.00031897114213632	0.0306952534392233	Secisbp2	1.6666136580243	1.6666136580243	Up					0	0	0	0					0	0	0	0
ENSMUSG00000021598	103.796644313399	0.736573485826399	0.237302873219646	3.10393833767294	0.00190963125896014	0.0684745798049836	Med10	1.66621374690169	1.66621374690169	Up					0	0	0	0					0	0	0	0
ENSMUSG00000034247	732.168718811903	0.734585128665187	0.238796742155623	3.07619409726478	0.0020966131410319	0.0712113557161572	Plekhm1	1.66391891262087	1.66391891262087	Up					0	0	0	0			mmu-miR-93-5p		0	0	1	0
ENSMUSG00000031529	797.895362539158	0.732815738654824	0.24927088264259	2.93983689906355	0.00328385055988609	0.0896326566323942	Tnks	1.6618794540028	1.6618794540028	Up					0	0	0	0					0	0	0	0
ENSMUSG00000025147	660.574674623331	0.732012776067543	0.244828769529393	2.98989688783148	0.00279071635815577	0.0817385523064577	Mob2	1.66095475702572	1.66095475702572	Up					0	0	0	0					0	0	0	0
ENSMUSG00000001157	104.176056188408	-0.730872745558449	0.220170428381952	-3.31957725172124	0.000901538570963766	0.050697093431866	Gmcl1	0.602539302769802	1.65964277417775	Down					0	0	0	0				mmu-miR-382-5p	0	0	0	1
ENSMUSG00000028426	4498.15951062138	0.730849743340075	0.204686030793777	3.57058926056567	0.000356179049675921	0.0318522770628858	Rad23b	1.65961631317241	1.65961631317241	Up					0	0	0	0					0	0	0	0
ENSMUSG00000037827	57.1859947010146	0.728130317309578	0.248230677340303	2.93328095105414	0.00335400233768586	0.0906924675827806	Gm5884	1.65649094520736	1.65649094520736	Up					0	0	0	0					0	0	0	0
ENSMUSG00000028889	196.794895917585	0.728054730954956	0.228481973912745	3.18648652445988	0.00144012196340839	0.0621091862699778	Yrdc	1.65640415983101	1.65640415983101	Up					0	0	0	0					0	0	0	0
ENSMUSG00000005262	651.758214077333	0.726765199091909	0.240776722997597	3.01841967962644	0.00254096748334344	0.0774551587068446	Ufd1	1.65492426868552	1.65492426868552	Up					0	0	0	0					0	0	0	0
ENSMUSG00000049792	419.455255539569	0.725299033525529	0.241616248840199	3.00186364537606	0.00268332337698604	0.0801442433372325	Bag5	1.65324327554898	1.65324327554898	Up					0	0	0	0					0	0	0	0
ENSMUSG00000033909	630.868782813927	0.72497901782644	0.213101265487783	3.40203994644041	0.000668848606667824	0.0427976619223442	Usp36	1.65287659713531	1.65287659713531	Up					0	0	0	0					0	0	0	0
ENSMUSG00000019878	861.727014315037	0.724975391893135	0.223127489410448	3.24915318058155	0.00115749129217223	0.0561534582754794	Hsf2	1.65287244295678	1.65287244295678	Up					0	0	0	0					0	0	0	0
ENSMUSG00000031453	345.497013684459	0.724749901423315	0.238568575840528	3.0379101642782	0.00238224961443398	0.075013844631736	Rasa3	1.65261412234988	1.65261412234988	Up					0	0	0	0					0	0	0	0
ENSMUSG00000022257	716.739002347232	-0.724554717976522	0.245076977954109	-2.95643729584505	0.0031121550418733	0.0871697011256775	Laptm4b	0.605183803334531	1.65239055389462	Down					0	0	0	0					0	0	0	0
ENSMUSG00000057561	366.331248103374	0.723349696355887	0.247262685617559	2.92543007267458	0.00343980473608332	0.0920070293822645	Eif1a	1.6510109587965	1.6510109587965	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029229	296.778417481435	0.722550846549862	0.236760743583296	3.05181862336759	0.00227459498507711	0.0738870077756448	Chic2	1.65009701325672	1.65009701325672	Up					0	0	0	0					0	0	0	0
ENSMUSG00000046841	154.989462618915	-0.721672792605443	0.23047083279805	-3.13129771712939	0.00174035633132345	0.0673653202099496	Ckap4	0.606393925826342	1.64909303574782	Down					0	0	0	0					0	0	0	0
ENSMUSG00000010110	304.344786475344	0.721339599181299	0.241835140040494	2.98277412893972	0.00285648715450915	0.0833095320406451	Stx5a	1.64871221825392	1.64871221825392	Up					0	0	0	0					0	0	0	0
ENSMUSG00000063281	241.536535317477	0.720635866132563	0.217768185221702	3.30918800374311	0.000935669847143155	0.0511899377599072	Zfp35	1.64790818808215	1.64790818808215	Up					0	0	0	0					0	0	0	0
ENSMUSG00000071646	872.684471234839	0.720497461445356	0.225690659380432	3.19241152213952	0.00141090162164095	0.061063657647988	Mta2	1.64775010389188	1.64775010389188	Up					0	0	0	0					0	0	0	0
ENSMUSG00000027498	439.688699024677	0.719841074098715	0.245362679641531	2.93378387923699	0.00334857282223481	0.0906924675827806	Cstf1	1.64700059253679	1.64700059253679	Up					0	0	0	0					0	0	0	0
ENSMUSG00000026456	1010.53035631024	-0.719804214423349	0.241124949980242	-2.98519176253776	0.00283400598718767	0.0828165725980333	Cyb5r1	0.607179835901669	1.64695851355964	Down					0	0	0	0					0	0	0	0
ENSMUSG00000034543	763.418882335152	0.719118021775154	0.218385080791674	3.29288987676382	0.00099163306265269	0.0521692352762489	Morc2a	1.64617535282851	1.64617535282851	Up					0	0	0	0					0	0	0	0
ENSMUSG00000002996	1873.01675427253	0.719107223593292	0.212330322768774	3.38673823981512	0.000707288364422354	0.0441163687808817	Hbp1	1.64616303169771	1.64616303169771	Up					0	0	0	0					0	0	0	0
ENSMUSG00000039328	145.209502215186	-0.719047458748188	0.229875215693779	-3.12799036023982	0.00176005953760485	0.0678358333967496	Rnf122	0.607498411418332	1.64609483943389	Down					0	0	0	0					0	0	0	0
ENSMUSG00000057691	292.848304767721	0.718739193595218	0.235426358874023	3.05292575152902	0.00226622002939148	0.0737763954743785	Zfp746	1.64574315078556	1.64574315078556	Up					0	0	0	0					0	0	0	0
ENSMUSG00000032998	1265.91598032573	0.714571391096362	0.212202518506585	3.36740297016874	0.000758797229377499	0.0454636636896859	Foxj3	1.64099562335921	1.64099562335921	Up					0	0	0	0			mmu-miR-93-5p		0	0	1	0
ENSMUSG00000074264	1899.82866822043	0.714196898394566	0.17851160794779	4.00084289534521	6.31172538479306e-05	0.0146402442714458	Amy1	1.64056971135889	1.64056971135889	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024735	4615.51769073967	0.708070492733996	0.220835812944501	3.20632094628575	0.00134443945688237	0.059323770703507	Prpf19	1.63361780184132	1.63361780184132	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029458	1078.95334434294	0.706840946166623	0.227212460929684	3.11092509308004	0.00186502242672536	0.0681347428561039	Brap	1.6322261331785	1.6322261331785	Up					0	0	0	0					0	0	0	0
ENSMUSG00000006418	1011.48801302383	0.706618138495942	0.233453625189765	3.02680302317671	0.00247154957444468	0.0763744221098852	Rnf114	1.63197407407288	1.63197407407288	Up					0	0	0	0					0	0	0	0
ENSMUSG00000015120	742.360286586603	0.706468396698418	0.210864404635169	3.35034449233254	0.000807111140304668	0.0469865289326384	Ube2i	1.63180469520717	1.63180469520717	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030374	356.339729853076	0.706021033405967	0.230030336517598	3.06925183910234	0.00214595608437834	0.0719209189090612	Strn4	1.63129876961078	1.63129876961078	Up					0	0	0	0					0	0	0	0
ENSMUSG00000029708	265.956713708902	0.705647543584997	0.18873832105381	3.73876136888922	0.000184929162068054	0.0251859945954153	Gcc1	1.63087650807279	1.63087650807279	Up					0	0	0	0					0	0	0	0
ENSMUSG00000059436	680.908375406452	0.70518628922285	0.196578724643918	3.58729710196372	0.000334123543593133	0.0306952534392233	Max	1.63035517221073	1.63035517221073	Up					0	0	0	0					0	0	0	0
ENSMUSG00000018733	349.89402423557	0.704640864528827	0.243003243615241	2.89971793810505	0.00373498593961948	0.0969333326462434	Pex12	1.62973891730249	1.62973891730249	Up					0	0	0	0					0	0	0	0
ENSMUSG00000056429	1391.9300000839	0.703216580922835	0.195478120164986	3.59741837260001	0.000321391309481813	0.0306952534392233	Tgoln1	1.62813077078544	1.62813077078544	Up					0	0	0	0					0	0	0	0
ENSMUSG00000042305	371.67262570175	0.702516720635976	0.225508770358923	3.11525232263845	0.00183787621329319	0.0681347428561039	Tmem183a	1.62734114602057	1.62734114602057	Up					0	0	0	0					0	0	0	0
ENSMUSG00000037172	45.9829688706099	-0.696919452012994	0.224437349233813	-3.10518482949538	0.00190160156643878	0.0684745798049836	E330009J07Rik	0.616888025795022	1.62103973198578	Down					0	0	0	0					0	0	0	0
ENSMUSG00000029086	112.997439727546	0.693445495759482	0.230351047438519	3.01038568511204	0.00260916142722767	0.0788859498720872	Prom1	1.61714102417385	1.61714102417385	Up					0	0	0	0					0	0	0	0
ENSMUSG00000057637	1565.82997619386	0.693295906848518	0.222771395450361	3.1121406114413	0.00185736009196708	0.0681347428561039	Prdm2	1.61697335615187	1.61697335615187	Up					0	0	0	0					0	0	0	0
ENSMUSG00000020677	589.540287399122	0.693037021099335	0.218120207143199	3.1773169032631	0.00148644514930288	0.0626882904585263	Ddx52	1.61668322290122	1.61668322290122	Up				mmu-miR-541-5p	0	0	0	1					0	0	0	0
ENSMUSG00000037470	2243.38121533683	0.692750475201619	0.221178805954958	3.13208343905562	0.00173570539349935	0.0673653202099496	Uggt1	1.61636215162146	1.61636215162146	Up					0	0	0	0					0	0	0	0
ENSMUSG00000038056	1734.93312621758	0.690945554413708	0.23391066243401	2.95388652754825	0.00313799364624914	0.0875629993958055	Kmt2c	1.61434122455185	1.61434122455185	Up				mmu-miR-541-5p	0	0	0	1					0	0	0	0
ENSMUSG00000025024	749.075041409475	0.69070183731721	0.214614693930116	3.2183343305567	0.00128937431290768	0.0592020683823536	Smndc1	1.61406853398714	1.61406853398714	Up					0	0	0	0					0	0	0	0
ENSMUSG00000046062	810.359251054147	0.687991962363398	0.225663740248859	3.04874837935723	0.00229796863951255	0.0741882978904801	Ppp1r15b	1.61103960654368	1.61103960654368	Up					0	0	0	0			mmu-miR-201-5p		0	0	1	0
ENSMUSG00000022185	1540.3682395054	0.684677968072344	0.219180267534338	3.12381208296991	0.00178524432426535	0.0681284112949077	Acin1	1.60734315749718	1.60734315749718	Up					0	0	0	0					0	0	0	0
ENSMUSG00000004040	1198.86979682928	0.684548587444095	0.236875698988072	2.88990635328348	0.00385356603713746	0.0989726432894559	Stat3	1.60719901771917	1.60719901771917	Up			mmu-miR-93-5p		0	0	1	0					0	0	0	0
ENSMUSG00000034154	738.15129004787	0.680056713043212	0.212205682235192	3.20470548139937	0.00135200746741486	0.059323770703507	Ino80	1.60220273730959	1.60220273730959	Up					0	0	0	0					0	0	0	0
ENSMUSG00000021192	1117.09016234606	0.678504828442351	0.222556815656554	3.04868141845365	0.00229848085303844	0.0741882978904801	Golga5	1.60048019938204	1.60048019938204	Up					0	0	0	0					0	0	0	0
ENSMUSG00000045216	965.442701833793	0.678387114517945	0.231742349999594	2.92733337052608	0.0034188220385606	0.0916108540838126	Hs6st1	1.60034961660878	1.60034961660878	Up					0	0	0	0					0	0	0	0
ENSMUSG00000048799	732.15736225204	0.678241862432234	0.200600778067636	3.38105299972242	0.000722086135654843	0.044294911916513	Cep120	1.60018849980196	1.60018849980196	Up					0	0	0	0					0	0	0	0
ENSMUSG00000031976	269.658546625681	0.676972090550666	0.211156583676215	3.20601933770973	0.00134584943652107	0.059323770703507	Urb2	1.59878073142317	1.59878073142317	Up					0	0	0	0					0	0	0	0
ENSMUSG00000022607	739.450907104758	0.676061177491509	0.21824836834735	3.09766887427783	0.00195049230959778	0.069158131669835	Ptk2	1.59777158497502	1.59777158497502	Up					0	0	0	0					0	0	0	0
ENSMUSG00000066306	1546.6472734537	0.67516020285801	0.193019137830694	3.49789254291574	0.000468950037094676	0.036129249765177	Numa1	1.59677407530377	1.59677407530377	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030751	1560.29537358889	0.673810863252459	0.21880606022055	3.07948903505359	0.00207356003082666	0.0712113557161572	Psma1	1.59528132515945	1.59528132515945	Up					0	0	0	0					0	0	0	0
ENSMUSG00000041747	207.057524649691	0.670047501407092	0.198827839944578	3.36998833560664	0.000751713656146484	0.0453625578272136	Utp15	1.59112535519181	1.59112535519181	Up					0	0	0	0					0	0	0	0
ENSMUSG00000018752	243.703194655439	-0.668923083182614	0.228416434878892	-2.92852431366107	0.00340575195049876	0.0914256558863546	Tnfsfm13	0.628976018676194	1.58988573539688	Down					0	0	0	0					0	0	0	0
ENSMUSG00000001052	807.660203506905	0.668767678156371	0.208720561442738	3.20412935617676	0.00135471594937614	0.059323770703507	Sec24b	1.58971448442522	1.58971448442522	Up					0	0	0	0					0	0	0	0
ENSMUSG00000001855	440.254191740898	0.66803277786692	0.222437306942478	3.00324072004555	0.00267121053514259	0.0801093341296803	Nup214	1.58890489952037	1.58890489952037	Up					0	0	0	0					0	0	0	0
ENSMUSG00000025823	273.000625093205	-0.66640592911952	0.21433189577664	-3.10922425570292	0.00187579284617048	0.0681347428561039	Pdia4	0.63007438768427	1.58711418769985	Down					0	0	0	0					0	0	0	0
ENSMUSG00000002731	48.4025697357767	-0.665745867744802	0.223665979801146	-2.97651823641974	0.00291541742618674	0.0842011122407436	Prkra	0.630362725072041	1.58638821780859	Down					0	0	0	0					0	0	0	0
ENSMUSG00000001569	760.066814415069	0.66420923317501	0.20539874048571	3.23375514184918	0.00122174153167032	0.0577603599925031	Nom1	1.58469943316958	1.58469943316958	Up					0	0	0	0					0	0	0	0
ENSMUSG00000032392	112.404897578605	-0.664108154623108	0.225837547443987	-2.94064544244054	0.00327529198138607	0.0896326566323942	Parp16	0.631078704159965	1.58458840935079	Down					0	0	0	0					0	0	0	0
ENSMUSG00000040021	641.576064246896	0.658170151759146	0.204549757729556	3.21765304962786	0.00129244052170381	0.0592020683823536	Lats1	1.57807978979505	1.57807978979505	Up					0	0	0	0			mmu-miR-201-5p	mmu-miR-369-3p	0	0	1	1
ENSMUSG00000035325	1586.47016429623	0.656765979377696	0.216452057637496	3.03423301467347	0.00241148094492395	0.0754007447691271	Sec31a	1.57654459491338	1.57654459491338	Up					0	0	0	0					0	0	0	0
ENSMUSG00000048832	783.270674735454	0.656707309567495	0.20274168733555	3.23913309688797	0.00119893611062593	0.0570455338533394	Vps37c	1.57648048317194	1.57648048317194	Up					0	0	0	0					0	0	0	0
ENSMUSG00000040548	2711.7858176885	0.656306284939122	0.198110666627172	3.31282659390692	0.000923582236131607	0.0509686925478577	Tex2	1.57604233122503	1.57604233122503	Up					0	0	0	0					0	0	0	0
ENSMUSG00000034602	1406.73978633637	0.65575832395833	0.218058985768479	3.00725201324457	0.00263621116268044	0.0792197463765003	Mon2	1.57544383626193	1.57544383626193	Up					0	0	0	0					0	0	0	0
ENSMUSG00000030105	3895.72908992034	0.649747850424378	0.174015090321866	3.73385922578655	0.000188567918782871	0.025448097766652	Arl8b	1.56889396561393	1.56889396561393	Up					0	0	0	0					0	0	0	0
ENSMUSG00000024561	736.871243301281	0.649087610767906	0.195406416284628	3.32173130805719	0.000894607972457241	0.050697093431866	Mbd1	1.56817613613803	1.56817613613803	Up					0	0	0	0					0	0	0	0
ENSMUSG00000032501	450.235388666342	0.641264787507973	0.217042892544551	2.9545532682041	0.00313122092924465	0.0875385587469619	Trib1	1.55969592041952	1.55969592041952	Up					0	0	0	0					0	0	0	0
ENSMUSG00000010453	1339.59558527993	0.638553918823305	0.194476726807146	3.28344645298628	0.00102546123807368	0.0530278601485637	Kansl3	1.55676795518706	1.55676795518706	Up					0	0	0	0					0	0	0	0
ENSMUSG00000042870	909.428672530481	0.63812155327602	0.203165546344869	3.1408945303788	0.00168432676779037	0.066323158800658	Tom1	1.55630147269467	1.55630147269467	Up					0	0	0	0					0	0	0	0
ENSMUSG00000038872	1287.12120795752	0.636873504054348	0.205370386004184	3.10109707853094	0.00192805068879798	0.0689604626860789	Zfhx3	1.55495572679064	1.55495572679064	Up					0	0	0	0					0	0	0	0
ENSMUSG00000046707	388.745432769322	0.63386332885539	0.199119344649734	3.1833337437425	0.00145589696111487	0.0621091862699778	Csnk2a2	1.5517147026586	1.5517147026586	Up					0	0	0	0					0	0	0	0
ENSMUSG00000000628	11629.4802978023	0.631926627247385	0.212392644695963	2.97527547694498	0.00292725546140257	0.0843135043180667	Hk2	1.54963304849593	1.54963304849593	Up					0	0	0	0					0	0	0	0
ENSMUSG00000043962	2576.21784282093	0.627299607015796	0.1951928747897	3.21374234429226	0.0013101718279176	0.0592020683823536	Thrap3	1.54467101742307	1.54467101742307	Up					0	0	0	0					0	0	0	0
ENSMUSG00000009535	1084.00615332779	0.623855609466273	0.210891265514569	2.9581860962524	0.00309455240433497	0.0870049818983952	Rnmt	1.54098798092503	1.54098798092503	Up					0	0	0	0					0	0	0	0
ENSMUSG00000022538	427.676602387507	0.621495246089659	0.203974887801783	3.04692039685596	0.00231198928263256	0.0742889196984422	Lsg1	1.53846886381129	1.53846886381129	Up					0	0	0	0					0	0	0	0
ENSMUSG00000025571	1227.12179963156	0.621184595154338	0.209856130605019	2.96004978917437	0.00307589327545189	0.0868424884958333	Tnrc6c	1.53813762586673	1.53813762586673	Up					0	0	0	0					0	0	0	0
ENSMUSG00000046985	1372.82725826533	0.603524452287856	0.191217338438927	3.15622242844163	0.00159826928288977	0.0641585948802594	Tapt1	1.51942393440836	1.51942393440836	Up					0	0	0	0					0	0	0	0
ENSMUSG00000026383	153.337061331965	0.602124031854057	0.207231734715791	2.90555899983099	0.00366597727824193	0.0964841855786287	Epb41l5	1.5179497490411	1.5179497490411	Up					0	0	0	0					0	0	0	0
ENSMUSG00000022536	1329.10340347868	0.597577204921849	0.172956060966223	3.45508102799908	0.000550127465525755	0.0386889501961488	Glyr1	1.5131732786095	1.5131732786095	Up					0	0	0	0					0	0	0	0
